AVERAGE_SPEED_DIFF,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,is_weekend,AVERAGE_TIME,AVERAGE_SPEED,AVERAGE_SPEED_DIFF_Num,weekday_sin,weekday_cos,hour_sin,hour_cos,month_sin,month_cos,year_sin,year_cos,day_sin,day_cos,NoData,céu limpo,céu pouco nublado,nublado,nuvens dispersas,DARK,LIGHT
Medium,17.3,89.8,14.0,1022.0,71.0,7.0,0,107.1,31.777964519140987,6.122035480859012,-0.866025403784439,0.49999999999999933,-0.3984010898462412,-0.9172113015054532,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.9680771188662043,-0.2506525322587204,0,0,0,0,1,0,1
High,27.1,89.6,13.0,1028.0,93.0,0.0,0,116.69999999999999,28.484661525278494,8.615338474721508,-0.8660254037844384,-0.5000000000000004,-0.7308359642781246,0.6825531432186536,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,0,0,0,0,1,1,0
None,0.0,92.0,18.0,1015.0,100.0,11.0,0,92.0,43.8,0.0,0.0,1.0,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,0,0,1,0,0,1,0
Medium,34.3,83.1,29.0,1017.0,83.0,3.0,0,117.39999999999999,25.55289608177172,10.54710391822828,-0.8660254037844384,-0.5000000000000004,-0.6310879443260528,-0.7757112907044198,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871266,0,0,1,0,0,0,1
Very_High,96.1,71.9,12.0,1031.0,93.0,0.0,0,168.0,20.67125,27.628749999999997,1.2246467991473532e-16,-1.0,0.631087944326053,-0.7757112907044197,-2.4492935982947064e-16,1.0,-0.003112023360757168,0.9999951576435768,0.9377521321470804,0.3473052528448203,1,0,0,0,0,0,1
Medium,9.8,60.5,22.0,1020.0,64.0,3.0,0,70.3,34.33783783783784,5.56216216216216,0.8660254037844387,-0.4999999999999998,-0.5195839500354336,0.8544194045464886,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,1,0,0,0,0,1,0
None,0.0,81.8,13.0,1022.0,100.0,4.0,0,81.8,42.2,0.0,1.2246467991473532e-16,-1.0,-0.2697967711570244,0.9629172873477992,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.20129852008866006,0.9795299412524945,1,0,0,0,0,1,0
Low,4.3,66.2,13.0,1009.0,71.0,12.0,0,70.5,42.724822695035456,2.7751773049645436,-2.4492935982947064e-16,1.0,-0.5195839500354336,0.8544194045464886,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.9377521321470804,0.3473052528448203,0,0,0,0,1,1,0
Medium,26.5,75.0,13.0,1022.0,87.0,3.0,0,101.5,25.344827586206897,8.9551724137931,0.8660254037844386,0.5000000000000001,0.13616664909624665,-0.9906859460363308,-2.4492935982947064e-16,1.0,-0.003112023360757168,0.9999951576435768,0.7247927872291199,0.6889669190756866,1,0,0,0,0,0,1
Very_High,101.4,62.0,18.0,1022.0,43.0,5.0,0,163.4,17.985312117503057,29.414687882496942,1.2246467991473532e-16,-1.0,0.9422609221188205,-0.33487961217098616,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.20129852008866028,0.9795299412524945,1,0,0,0,0,0,1
High,48.3,78.2,12.0,1016.0,93.0,9.0,0,126.5,25.036363636363635,15.463636363636365,1.2246467991473532e-16,-1.0,0.13616664909624665,-0.9906859460363308,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.3943558551133187,0.9189578116202306,1,0,0,0,0,0,1
None,1.3,69.5,15.0,1023.0,93.0,1.0,0,70.8,42.799435028248595,0.8005649717514061,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.7907757369376985,-0.6121059825476629,1,0,0,0,0,1,0
Low,13.2,88.0,17.0,1020.0,100.0,0.0,0,101.2,39.73913043478261,5.9608695652173935,1.2246467991473532e-16,-1.0,0.730835964278124,0.6825531432186541,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,1,0,0,0,0,1,0
Low,11.2,77.3,16.0,1017.0,100.0,9.0,0,88.5,40.091186440677966,5.808813559322033,-0.866025403784439,0.49999999999999933,-2.4492935982947064e-16,1.0,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1,0,0,0,0,1,0
Medium,46.9,104.0,14.0,1013.0,82.0,10.0,0,150.9,22.123260437375745,9.976739562624257,0.8660254037844386,0.5000000000000001,-0.1361666490962464,-0.9906859460363308,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,1,0,0,0,0,0,1
High,34.0,71.1,21.0,1018.0,77.0,3.0,0,105.1,27.465842055185536,13.134157944814465,-0.8660254037844384,-0.5000000000000004,0.631087944326053,-0.7757112907044197,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,1,0,0,0,0,0,1
None,1.6,79.5,13.0,1021.0,100.0,1.0,0,81.1,41.36744759556104,0.8325524044389638,0.8660254037844387,-0.4999999999999998,0.9790840876823228,0.20345601305263397,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,0,0,0,0,1,1,0
Very_High,133.0,75.4,16.0,1018.0,93.0,1.0,0,208.4,15.66612284069098,27.633877159309016,0.0,1.0,0.8169698930104421,-0.5766803221148671,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.20129852008866028,0.9795299412524945,1,0,0,0,0,0,1
Low,7.3,70.4,20.0,1019.0,77.0,1.0,0,77.7,35.154697554697556,3.645302445302441,1.2246467991473532e-16,-1.0,-0.7308359642781246,0.6825531432186536,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,1,0,0,0,0,1,0
Very_High,66.1,72.1,12.0,1020.0,93.0,5.0,0,138.2,23.007308248914615,21.092691751085386,0.0,1.0,0.631087944326053,-0.7757112907044197,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.848644257494751,0.5289640103269624,0,0,0,0,1,0,1
None,0.0,88.0,5.0,1030.0,100.0,2.0,0,88.0,41.5,0.0,0.8660254037844386,0.5000000000000001,0.5195839500354336,0.8544194045464886,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624,1,0,0,0,0,1,0
None,2.4,85.6,19.0,1014.0,88.0,1.0,0,88.0,38.71454545454545,1.085454545454546,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.9377521321470804,0.3473052528448203,0,1,0,0,0,1,0
Low,17.9,80.3,21.0,1019.0,68.0,6.0,0,98.19999999999999,32.13635437881874,7.16364562118126,-0.866025403784439,0.49999999999999933,-0.8878852184023756,0.4600650377311516,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,1,0,0,0,0,0,1
Low,10.5,74.4,16.0,1019.0,100.0,2.0,0,84.9,44.254416961130744,6.245583038869256,-0.8660254037844384,-0.5000000000000004,0.5195839500354336,0.8544194045464886,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.10116832198743204,-0.9948693233918952,1,0,0,0,0,1,0
None,0.0,75.6,10.0,1012.0,62.0,1.0,0,75.6,41.5,0.0,-2.4492935982947064e-16,1.0,0.9790840876823228,0.20345601305263397,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0,1,0,0,0,1,0
None,0.9,85.5,14.0,1013.0,62.0,2.0,0,86.4,43.541666666666664,0.4583333333333357,0.8660254037844386,0.5000000000000001,0.2697967711570243,0.9629172873477992,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,0.9680771188662043,-0.2506525322587204,0,1,0,0,0,1,0
Medium,42.3,88.3,19.0,1015.0,100.0,9.0,0,130.6,24.272358346094947,11.627641653905052,0.8660254037844386,0.5000000000000001,0.3984010898462418,-0.9172113015054528,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.10116832198743204,-0.9948693233918952,1,0,0,0,0,0,1
Very_High,89.4,83.1,27.0,1013.0,57.0,3.0,0,172.5,20.47391304347826,22.02608695652174,-0.8660254037844384,-0.5000000000000004,-0.979084087682323,0.2034560130526333,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,1,0,0,0,0,0,1
Medium,11.1,73.6,14.0,1001.0,82.0,2.0,0,84.69999999999999,33.19386068476978,5.006139315230222,0.8660254037844386,0.5000000000000001,-0.3984010898462412,-0.9172113015054532,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.7907757369376986,-0.6121059825476627,0,0,0,0,1,0,1
Medium,22.2,79.5,16.0,1011.0,93.0,5.0,0,101.7,32.51917404129794,9.080825958702064,-0.866025403784439,0.49999999999999933,-0.9422609221188204,-0.3348796121709864,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.8978045395707416,-0.4403941515576344,0,0,0,0,1,0,1
Medium,22.1,84.9,20.0,1019.0,64.0,5.0,0,107.0,29.83401869158879,7.765981308411213,-0.866025403784439,0.49999999999999933,-0.3984010898462412,-0.9172113015054532,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,0.9377521321470804,0.3473052528448203,0,0,0,0,1,0,1
Medium,23.0,96.3,9.0,1029.0,66.0,2.0,0,119.3,24.942749371332773,5.957250628667225,-2.4492935982947064e-16,1.0,-0.8878852184023756,0.4600650377311516,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,0,1,0,0,0,1,0
Low,7.9,87.8,18.0,1016.0,93.0,1.0,0,95.7,31.285057471264366,2.814942528735635,-0.866025403784439,0.49999999999999933,-0.2697967711570244,0.9629172873477992,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203,0,0,1,0,0,1,0
None,0.0,76.2,15.0,1019.0,93.0,2.0,0,76.2,43.5,0.0,-2.4492935982947064e-16,1.0,-0.2697967711570244,0.9629172873477992,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.9680771188662043,-0.2506525322587205,0,0,1,0,0,1,0
Low,14.9,79.4,14.0,1020.0,100.0,3.0,0,94.30000000000001,36.458324496288434,6.8416755037115635,-2.4492935982947064e-16,1.0,0.9422609221188205,-0.33487961217098616,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.7907757369376985,-0.6121059825476629,0,0,1,0,0,0,1
Very_High,81.6,77.8,13.0,1015.0,72.0,3.0,0,159.39999999999998,22.93977415307403,24.06022584692597,1.2246467991473532e-16,-1.0,0.8169698930104421,-0.5766803221148671,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.10116832198743228,-0.9948693233918952,0,0,0,0,1,0,1
Medium,7.8,72.2,11.0,993.0,81.0,6.0,0,80.0,46.65925,5.040750000000003,-0.8660254037844384,-0.5000000000000004,0.9422609221188205,-0.33487961217098616,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,1,0,0,0,0,1,0
None,9.9,83.2,16.0,1016.0,100.0,4.0,0,93.10000000000001,36.10397422126745,4.296025778732549,-0.866025403784439,0.49999999999999933,0.9790840876823228,0.20345601305263397,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,1,0,0,0,0,1,0
Low,3.9,84.5,14.0,1017.0,76.0,1.0,0,88.4,40.05147058823529,1.8485294117647086,-2.4492935982947064e-16,1.0,-0.7308359642781246,0.6825531432186536,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,0.9884683243281114,0.1514277775045767,0,1,0,0,0,1,0
None,0.0,86.7,7.0,1030.0,87.0,0.0,0,86.7,41.1,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.7587581226927909,0,1,0,0,0,1,0
None,0.0,88.4,12.0,1023.0,51.0,4.0,0,88.4,39.5,0.0,1.2246467991473532e-16,-1.0,-0.2697967711570244,0.9629172873477992,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,0,1,0,0,0,1,0
Medium,26.9,83.4,15.0,1002.0,82.0,2.0,0,110.30000000000001,24.271441523118767,7.828558476881234,0.0,1.0,-0.9422609221188204,-0.3348796121709864,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.651372482722222,-0.7587581226927911,0,0,0,0,1,0,1
Medium,27.5,87.9,14.0,1016.0,50.0,9.0,0,115.4,32.9815424610052,10.3184575389948,-0.866025403784439,0.49999999999999933,0.13616664909624665,-0.9906859460363308,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,-0.72479278722912,0.6889669190756865,0,0,0,0,1,0,1
None,2.6,87.0,7.0,1023.0,87.0,1.0,0,89.6,33.401785714285715,0.9982142857142833,1.2246467991473532e-16,-1.0,0.2697967711570243,0.9629172873477992,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,0,0,0,0,1,1,0
Low,2.4,87.0,16.0,1015.0,93.0,1.0,0,89.4,41.45637583892618,1.1436241610738236,0.8660254037844387,-0.4999999999999998,0.8169698930104421,-0.5766803221148671,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.9987165071710528,-0.05064916883871264,0,0,0,0,1,0,1
High,18.5,89.2,20.0,1013.0,73.0,1.0,0,107.7,33.625998142989786,6.974001857010215,1.2246467991473532e-16,-1.0,0.8169698930104421,-0.5766803221148671,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.39435585511331855,0.9189578116202306,0,1,0,0,0,0,1
Medium,34.0,87.2,15.0,1027.0,82.0,3.0,0,121.2,26.692409240924096,10.407590759075905,0.8660254037844387,-0.4999999999999998,-0.9976687691905392,-0.06824241336467135,-2.4492935982947064e-16,1.0,-0.003112023360757168,0.9999951576435768,0.8486442574947509,0.5289640103269624,0,0,0,0,1,1,0
Medium,22.9,84.5,21.0,1022.0,68.0,2.0,0,107.4,34.69692737430168,9.403072625698321,1.2246467991473532e-16,-1.0,-0.3984010898462412,-0.9172113015054532,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.848644257494751,0.5289640103269624,0,0,0,0,1,0,1
High,71.2,76.0,12.0,1008.0,93.0,4.0,0,147.2,21.994565217391305,20.605434782608697,-2.4492935982947064e-16,1.0,-0.9422609221188204,-0.3348796121709864,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,-0.9377521321470804,0.3473052528448203,1,0,0,0,0,0,1
None,7.7,78.1,19.0,1017.0,93.0,1.0,0,85.8,41.14358974358974,4.05641025641026,0.0,1.0,-0.5195839500354336,0.8544194045464886,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.20129852008866028,0.9795299412524945,0,0,0,0,1,1,0
High,41.5,80.9,21.0,1016.0,82.0,6.0,0,122.4,21.216421568627453,10.883578431372548,0.8660254037844386,0.5000000000000001,-0.9422609221188204,-0.3348796121709864,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.20129852008866028,0.9795299412524945,1,0,0,0,0,0,1
None,0.0,84.5,22.0,1016.0,83.0,1.0,0,84.5,44.1,0.0,-0.866025403784439,0.49999999999999933,0.2697967711570243,0.9629172873477992,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,0.7247927872291199,0.6889669190756866,0,1,0,0,0,1,0
Low,10.4,88.9,14.0,1020.0,100.0,1.0,0,99.30000000000001,40.37653575025176,4.72346424974824,-2.4492935982947064e-16,1.0,0.9422609221188205,-0.33487961217098616,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.10116832198743204,-0.9948693233918952,1,0,0,0,0,1,0
None,1.1,85.7,12.0,1011.0,62.0,2.0,0,86.8,42.75126728110599,0.5487327188940085,0.8660254037844386,0.5000000000000001,0.9790840876823228,0.20345601305263397,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,0.9680771188662043,-0.2506525322587204,0,1,0,0,0,1,0
None,3.8,64.6,12.0,1020.0,93.0,3.0,0,68.39999999999999,35.794444444444444,2.1055555555555543,-0.8660254037844384,-0.5000000000000004,0.730835964278124,0.6825531432186541,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,1,0,0,0,0,1,0
Low,8.1,73.9,18.0,1013.0,82.0,9.0,0,82.0,31.993292682926832,3.506707317073168,-0.866025403784439,0.49999999999999933,-0.5195839500354336,0.8544194045464886,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,0,0,1,0,0,1,0
None,1.1,65.1,19.0,1019.0,82.0,1.0,0,66.19999999999999,38.25362537764351,0.6463746223564897,1.2246467991473532e-16,-1.0,-0.5195839500354336,0.8544194045464886,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,1,0,0,0,0,1,0
None,0.0,80.9,16.0,1013.0,100.0,1.0,0,80.9,43.8,0.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,0.8486442574947509,0.5289640103269624,1,0,0,0,0,1,0
Medium,17.7,85.4,22.0,1017.0,41.0,5.0,0,103.10000000000001,34.12686711930165,7.073132880698353,-2.4492935982947064e-16,1.0,0.3984010898462418,-0.9172113015054528,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.9987165071710528,-0.05064916883871264,1,0,0,0,0,0,1
Medium,32.6,74.8,8.0,1018.0,93.0,3.0,0,107.4,25.42085661080074,11.07914338919926,-0.8660254037844384,-0.5000000000000004,-0.7308359642781246,0.6825531432186536,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822,0,0,0,0,1,1,0
Medium,26.0,85.0,13.0,1023.0,66.0,5.0,0,111.0,28.40990990990991,8.690090090090091,-2.4492935982947064e-16,1.0,-0.6310879443260528,-0.7757112907044198,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,0,0,0,0,1,0,1
Very_High,59.0,71.1,28.0,1018.0,44.0,3.0,0,130.1,23.55426594926979,19.54573405073021,-0.8660254037844384,-0.5000000000000004,-0.8878852184023756,0.4600650377311516,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1,0,0,0,0,0,1
High,122.1,74.4,22.0,1022.0,68.0,5.0,0,196.5,13.024732824427481,21.375267175572517,-0.866025403784439,0.49999999999999933,-0.816969893010442,-0.5766803221148672,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.7907757369376985,-0.6121059825476629,1,0,0,0,0,0,1
Medium,31.7,94.3,12.0,1020.0,66.0,3.0,0,126.0,25.895079365079365,8.704920634920637,0.8660254037844386,0.5000000000000001,-0.816969893010442,-0.5766803221148672,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,0,1,0,0,0,0,1
Low,13.7,84.9,17.0,1017.0,93.0,5.0,0,98.60000000000001,28.67312373225152,4.626876267748479,-2.4492935982947064e-16,1.0,-0.1361666490962464,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,1,0,0,0,0,0,1
High,10.2,63.9,14.0,1022.0,93.0,6.0,0,74.1,45.014574898785426,7.185425101214577,0.0,1.0,0.9422609221188205,-0.33487961217098616,-2.4492935982947064e-16,1.0,-0.003112023360757168,0.9999951576435768,0.5712682150947923,0.8207634412072763,1,0,0,0,0,1,0
Medium,24.3,87.8,12.0,1019.0,71.0,7.0,0,112.1,28.666190900981267,7.933809099018735,0.0,1.0,-0.6310879443260528,-0.7757112907044198,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.4853019625310808,-0.8743466161445822,1,0,0,0,0,0,1
None,2.1,85.1,19.0,1022.0,72.0,2.0,0,87.19999999999999,43.62350917431193,1.0764908256880759,0.8660254037844387,-0.4999999999999998,-0.5195839500354336,0.8544194045464886,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.7907757369376985,-0.6121059825476629,1,0,0,0,0,1,0
Low,9.6,84.7,18.0,1021.0,93.0,1.0,0,94.3,38.17338282078473,4.326617179215269,-0.866025403784439,0.49999999999999933,0.631087944326053,-0.7757112907044197,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,1,0,0,0,0,0,1
Medium,36.9,84.5,18.0,1024.0,42.0,2.0,0,121.4,23.387149917627678,10.212850082372324,0.0,1.0,-0.9422609221188204,-0.3348796121709864,-2.4492935982947064e-16,1.0,-0.003112023360757168,0.9999951576435768,0.8978045395707416,-0.4403941515576344,0,1,0,0,0,0,1
None,1.2,84.7,17.0,1015.0,82.0,1.0,0,85.9,41.6104772991851,0.5895227008149035,-2.4492935982947064e-16,1.0,0.631087944326053,-0.7757112907044197,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.848644257494751,0.5289640103269624,0,1,0,0,0,0,1
High,83.9,88.2,15.0,1025.0,93.0,3.0,0,172.10000000000002,19.1672283556072,18.2327716443928,-0.8660254037844384,-0.5000000000000004,-0.9976687691905392,-0.06824241336467135,-0.5000000000000004,0.8660254037844384,-0.003112023360757168,0.9999951576435768,0.39435585511331855,0.9189578116202306,0,0,0,0,1,1,0
Medium,33.6,78.7,17.0,1021.0,72.0,5.0,0,112.30000000000001,29.013178984861973,12.386821015138025,-0.866025403784439,0.49999999999999933,-0.7308359642781246,0.6825531432186536,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.10116832198743228,-0.9948693233918952,1,0,0,0,0,1,0
Low,8.1,75.7,17.0,1015.0,93.0,2.0,0,83.8,39.114677804295944,4.185322195704053,0.8660254037844386,0.5000000000000001,0.9976687691905392,-0.06824241336467088,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,0,0,0,0,1,1,0
Medium,28.4,82.8,25.0,1018.0,77.0,4.0,0,111.19999999999999,32.6136690647482,11.186330935251796,-0.866025403784439,0.49999999999999933,-0.3984010898462412,-0.9172113015054532,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,1,0,0,0,0,0,1
Low,23.3,90.8,17.0,1017.0,93.0,2.0,0,114.1,29.68308501314636,7.6169149868536365,0.0,1.0,-0.3984010898462412,-0.9172113015054532,-1.0,-1.8369701987210297e-16,-0.003112023360757168,0.9999951576435768,-0.29936312297335776,-0.9541392564000489,1,0,0,0,0,0,1
High,60.5,90.6,20.0,1016.0,88.0,3.0,0,151.1,22.185307743216413,14.814692256783587,0.8660254037844387,-0.4999999999999998,-0.6310879443260528,-0.7757112907044198,-0.8660254037844384,-0.5000000000000004,-0.003112023360757168,0.9999951576435768,-0.9680771188662043,-0.2506525322587205,0,0,0,0,1,0,1
Medium,34.5,96.5,19.0,1027.0,40.0,2.0,0,131.0,25.193129770992368,9.006870229007635,0.0,1.0,-0.9976687691905392,-0.06824241336467135,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9377521321470804,0.3473052528448203,0,1,0,0,0,0,1
None,0.0,72.1,10.0,1024.0,87.0,3.0,0,72.1,42.6,0.0,-0.866025403784439,0.49999999999999933,0.2697967711570243,0.9629172873477992,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.9987165071710528,-0.05064916883871264,1,0,0,0,0,1,0
None,0.0,87.9,15.0,1020.0,42.0,5.0,0,87.9,43.5,0.0,0.8660254037844386,0.5000000000000001,0.9790840876823228,0.20345601305263397,-0.866025403784439,0.49999999999999933,-0.003112023360757168,0.9999951576435768,0.39435585511331855,0.9189578116202306,0,1,0,0,0,1,0
